id,intent,spelling,link,0,1,2,is_attack
405,0.959237796,0.39346934,0,0.943956077,0.02805814,0.027985753,1
406,0,0.77686984,0,0.938872397,0.030609157,0.030518381,0
407,0.909282047,0.39346934,0,0.925527811,0.037306335,0.037165873,1
408,0.939189937,0.864664717,0,0.924742579,0.037682872,0.037574608,1
409,0.996302136,0.632120559,0,0.94817543,0.025943639,0.025880963,1
410,0,0,0,0.925379157,0.037387483,0.037233371,1
411,0.909282047,0.864664717,0.99,0.916167617,0.042003155,0.041829228,1
412,0,0.39346934,0,0.932875633,0.033624396,0.033499982,0
413,0.972676278,0.39346934,0,0.932890296,0.033623025,0.033486728,1
414,0.798103482,0,0,0.931517422,0.034299601,0.034182988,1
415,0.550671036,0.39346934,0,0.954875052,0.022595325,0.022529637,0
416,0.550671036,0.39346934,0,0.960042953,0.020002577,0.01995445,0
417,0,0.77686984,0,0.943956077,0.028058177,0.027985755,0
418,0,0.77686984,0,0.932461202,0.033824857,0.033713914,1
419,0,0.77686984,0,0.938913465,0.030589886,0.03049664,0
420,0,0,0,0.904059768,0.048064418,0.047875784,1
421,0.996302136,0.39346934,0,0.960408509,0.019830171,0.019761343,1
422,0.550671036,0,0,0.932689548,0.033709504,0.033600885,0
423,0.798103482,0.632120559,0,0.925314903,0.037410501,0.037274566,1
424,0.864664717,0.632120559,0,0.962676644,0.018692974,0.018630425,1
425,0,0.39346934,0,0.943941355,0.028064173,0.027994471,0
426,0,0.632120559,0,0.9481709,0.025954191,0.0258749,1
427,0.864664717,0.77686984,0,0.932700217,0.033708807,0.03359095,1
428,0.550671036,0.77686984,0,0.944073439,0.028024852,0.027901668,0
429,0.959237796,0.39346934,0,0.948419869,0.025838206,0.025741942,1
430,0.981684361,0.864664717,0,0.94826293,0.02591031,0.025826741,1
431,0.550671036,0,0,0.93291682,0.033615675,0.033467498,0
432,0.939189937,0.632120559,0,0.96638608,0.016832789,0.016781086,1
433,0.972676278,0.77686984,0,0.957581878,0.021238536,0.021179581,1
434,0.550671036,0.39346934,0,0.962676644,0.018692978,0.018630426,0
435,0,0.39346934,0,0.925130963,0.037498064,0.037370987,0
436,0,0.39346934,0,0.960435092,0.019815437,0.019749442,0
437,0.550671036,0.39346934,0,0.93893683,0.030590197,0.030472983,0
438,0.864664717,0.77686984,0,0.96638608,0.016832817,0.016781094,1
439,0.798103482,0,0,0.925489545,0.037325028,0.037185453,0
440,0.864664717,0.917915001,0,0.943956077,0.028058138,0.027985761,1
441,0.698805788,0.39346934,0,0.925527394,0.037306756,0.037165906,0
442,0,0.864664717,0,0.955121875,0.022472998,0.022405094,1
443,0,0.632120559,0,0.952005684,0.024038007,0.023956317,1
444,0,0.77686984,0,0.916164756,0.042003721,0.041831549,0
445,0.550671036,0.864664717,0,0.948371828,0.02585995,0.025768166,1
446,0,0.632120559,0,0.938739598,0.030676054,0.030584378,0
447,0.864664717,0.632120559,0,0.93892771,0.030595617,0.030476652,0
448,0,0.39346934,0,0.938872576,0.030609036,0.030518364,1
449,0.909282047,0.864664717,0.99,0.958023429,0.021018948,0.020957651,1
450,0,0.632120559,0,0.904060185,0.048064094,0.04787568,1
451,0,0,0,0.947601974,0.026233308,0.026164724,1
452,0.864664717,0.632120559,0,0.932777345,0.033675775,0.033546895,1
453,0.550671036,0.39346934,0,0.938936055,0.030590834,0.030473072,1
454,0.939189937,0.632120559,0,0.885491788,0.05735366,0.057154514,1
455,0.909282047,0.632120559,0,0.943689287,0.02819494,0.028115809,1
456,0.698805788,0.77686984,0,0.943771541,0.028155984,0.028072456,0
457,0.550671036,0,0,0.915319383,0.042393006,0.042287569,1
458,0.959237796,0.77686984,0,0.925390899,0.037387427,0.037221674,1
459,0.550671036,0.39346934,0,0.938936591,0.030590268,0.030473122,1
460,0.550671036,0.39346934,0,0.938948452,0.030587105,0.030464431,1
461,0.550671036,0.39346934,0,0.943771899,0.028155576,0.028072506,1
462,0.798103482,0.39346934,0,0.962403357,0.01882929,0.018767349,1
463,0,0.864664717,0,0.951847255,0.024111139,0.024041589,1
464,0.864664717,0.39346934,0,0.915259838,0.042430699,0.042309444,1
465,0.550671036,0.39346934,0,0.925391197,0.03738701,0.037221737,0
466,0.864664717,0.632120559,0,0.932849109,0.033638667,0.03351222,1
467,0.939189937,0.632120559,0,0.938830137,0.030642569,0.03052729,1
468,0.909282047,0.632120559,0,0.948189914,0.025942413,0.025867665,1
469,0,0.632120559,0,0.948162735,0.025952792,0.025884466,1
470,0.550671036,0,0,0.955082357,0.022492465,0.022425171,0
471,0.698805788,0.39346934,0,0.951869547,0.02409865,0.024031781,0
472,0.998338443,0.917915001,0.63,0.947463095,0.026302395,0.026234498,1
473,0,0.632120559,0,0.938808739,0.030646786,0.03054449,0
474,0.864664717,0.632120559,0,0.944073081,0.028025271,0.027901679,1
475,0.798103482,0.632120559,0,0.955226481,0.022425441,0.022348035,0
476,0.972676278,0.632120559,0,0.944073856,0.028024504,0.027901657,1
477,0.550671036,0.632120559,0,0.932907462,0.033611275,0.033481214,1
478,0.550671036,0,0,0.925343037,0.037389968,0.037267029,0
479,0.550671036,0.632120559,0.06,0.964535892,0.017761091,0.017702993,0
480,0.98772266,0.39346934,0,0.93880856,0.030646894,0.030544497,1
481,0,0,0,0.925527811,0.037306279,0.037165906,1
482,0.698805788,0.77686984,0,0.932863593,0.03363483,0.033501588,0
483,0.98772266,0.864664717,0.57,0.925133765,0.037497256,0.037368968,1
484,0.550671036,0.77686984,0.06,0.925131142,0.037497837,0.037370961,0
485,0.698805788,0.39346934,0,0.925455332,0.037346061,0.037198544,1
486,0.798103482,0.39346934,0,0.932779074,0.033668097,0.033552807,1
487,0.864664717,0.77686984,0.05,0.932844043,0.033645183,0.033510767,1
488,0.550671036,0.77686984,0,0.964535713,0.017761314,0.017702958,1
489,0.550671036,0,0,0.962490797,0.018783631,0.018725548,0
490,0.864664717,0.39346934,0,0.943894327,0.028105091,0.028000517,1
491,0.909282047,0.39346934,0,0.932904541,0.033612061,0.033483379,0
492,0.909282047,0.864664717,0.99,0.932767391,0.033673421,0.033559158,1
493,0.98772266,0.969802617,0.57,0.915319085,0.042393051,0.042287856,1
494,0.909282047,0.864664717,0,0.938939869,0.030587502,0.030472636,1
495,0.550671036,0.39346934,0,0.938565314,0.030763492,0.030671181,0
496,0,0.632120559,0,0.925379872,0.037386782,0.037233345,1
497,0.864664717,0.632120559,0,0.932790995,0.033675849,0.033533141,1
498,0.550671036,0,0,0.948063612,0.02600156,0.02593478,0
499,0.550671036,0.632120559,0,0.915956378,0.042095996,0.041947652,1
500,0,0.632120559,0,0.904203475,0.047994744,0.04780183,1
501,0,0.632120559,0,0.932908416,0.033610437,0.033481155,0
502,0.864664717,0.39346934,0,0.925472975,0.037341889,0.037185118,1
503,0.909282047,0.917915001,0,0.948419809,0.025838342,0.025741905,1
504,0.981684361,0.632120559,0,0.948162913,0.025952661,0.025884444,1
505,0.798103482,0.77686984,0,0.957772076,0.021149443,0.02107848,1
506,0.550671036,0.39346934,0,0.960435092,0.019815486,0.019749463,0
507,0.909282047,0.632120559,0,0.92516309,0.037473716,0.037363257,1
508,0.550671036,0.39346934,0,0.91572082,0.042220984,0.042058177,0
509,0.798103482,0.39346934,0,0.948190272,0.025942134,0.025867594,0
510,0.972676278,0.39346934,0,0.925386906,0.037381593,0.037231464,1
511,0.939189937,0.77686984,0,0.925455987,0.037345566,0.037198506,1
512,0.550671036,0.39346934,0,0.943857074,0.028107425,0.028035462,0
513,0.909282047,0.632120559,0,0.915720701,0.042221121,0.04205817,1
514,0.98772266,0.864664717,0.57,0.955178797,0.022451717,0.022369493,1
515,0.909282047,0.632120559,0,0.938672781,0.030717507,0.03060971,1
516,0.959237796,0.39346934,0,0.938927889,0.030595509,0.030476542,1
517,0.98772266,0.864664717,0,0.955078602,0.022493009,0.022428373,1
518,0,0,0,0.95514667,0.022463994,0.022389336,1
519,0,0.77686984,0,0.960043073,0.020002512,0.019954437,0
520,0,0,0,0.93892771,0.030595582,0.030476658,0
521,0.550671036,0.39346934,0,0.954807639,0.022630839,0.022561518,1
522,0.550671036,0.77686984,0,0.960434496,0.019815939,0.019749504,0
523,0.909282047,0.632120559,0,0.948190033,0.025942342,0.025867611,1
524,0.798103482,0,0,0.943956077,0.028058134,0.02798575,1
525,0.939189937,0.632120559,0,0.964504778,0.017777143,0.017718045,1
526,0.864664717,0.632120559,0.99,0.955121934,0.022472963,0.022405084,1
527,0.864664717,0.39346934,0,0.938933194,0.030579479,0.030487325,1
528,0.798103482,0.39346934,0,0.932907283,0.033613093,0.033479679,1
529,0.550671036,0,0,0.932907164,0.03361148,0.033481322,0
530,0,0,0,0.925133348,0.03749758,0.037369035,0
531,0.550671036,0.632120559,0,0.943818688,0.02815089,0.028030409,0
532,0.550671036,0.632120559,0,0.925390244,0.037388094,0.037221603,1
533,0.972676278,0.632120559,0,0.904059172,0.048065063,0.047875766,1
534,0.550671036,0,0,0.938604772,0.030750409,0.030644815,0
535,0.98772266,0.632120559,0,0.916050911,0.042057469,0.041891605,1
536,0.798103482,0.632120559,0,0.951894164,0.024092831,0.024013011,0
537,0,0.632120559,0,0.943754673,0.028172592,0.028072692,1
538,0.550671036,0.864664717,0,0.932800472,0.033665221,0.033534303,0
539,0.864664717,0.864664717,0,0.923211932,0.038447302,0.038340833,1
540,0.939189937,0.632120559,0,0.943663538,0.028209863,0.028126625,1
541,0.798103482,0.632120559,0,0.915911078,0.042114772,0.041974146,1
542,0.550671036,0,0,0.916049719,0.042058632,0.041891649,0
543,0.698805788,0.39346934,0,0.925526321,0.037307721,0.037165917,0
544,0.798103482,0,0,0.925526559,0.037307519,0.037165914,1
545,0.909282047,0.917915001,0,0.957861781,0.021103639,0.021034561,1
546,0.972676278,0.39346934,0,0.932939172,0.033597507,0.033463348,1
547,0.550671036,0.632120559,0,0.932629704,0.033741221,0.033629067,0
548,0.550671036,0.632120559,0,0.925380111,0.0373866,0.037233315,0
549,0,0.39346934,0,0.948372662,0.025859326,0.025768051,0
550,0.698805788,0,0,0.938602924,0.030753473,0.030643597,1
551,0,0.39346934,0,0.955146909,0.022463782,0.022389339,1
552,0.698805788,0.39346934,0,0.904203296,0.04799486,0.047801834,0
553,0,0.39346934,0,0.925310791,0.037413958,0.037275285,1
554,0.939189937,0.39346934,0,0.932908058,0.033610713,0.033481218,1
555,0.864664717,0.39346934,0,0.952005804,0.02403789,0.023956308,1
556,0.98772266,0.632120559,0,0.93277061,0.033670921,0.033558469,1
557,0.939189937,0,0,0.960371971,0.019847972,0.019780047,1
558,0.798103482,0.39346934,0,0.955226481,0.02242546,0.022348039,1
559,0.798103482,0,0,0.938359916,0.030873699,0.030766418,1
560,0,0.77686984,0.05,0.94380039,0.028143726,0.028055897,0
561,0.909282047,0.77686984,0,0.925323129,0.037404265,0.037272654,1
562,0.972676278,0.632120559,0,0.948162854,0.025952704,0.025884466,1
563,0.698805788,0.39346934,0,0.938930929,0.03059287,0.030476224,0
564,0.864664717,0.917915001,0,0.957861602,0.021103781,0.021034617,1
565,0,0.39346934,0,0.957982838,0.021038612,0.020978594,0
566,0,0.864664717,0,0.952082932,0.024005786,0.023911277,0
567,0,0.77686984,0,0.962491751,0.018782847,0.018725371,0
568,0.864664717,0.77686984,0,0.957624495,0.02122101,0.021154512,1
569,0.550671036,0.632120559,0,0.948153138,0.025963672,0.025883168,1
570,0.550671036,0.39346934,0,0.944073617,0.028024668,0.027901679,1
571,0.996302136,0.632120559,0,0.938989341,0.030571824,0.030438771,1
572,0.864664717,0.864664717,0,0.925130963,0.037498046,0.037370991,1
573,0.550671036,0.39346934,0,0.938928008,0.030595288,0.030476697,0
574,0.909282047,0.632120559,0,0.93224144,0.033935934,0.033822555,1
575,0,0.632120559,0,0.955078483,0.022493195,0.022428358,1
576,0.864664717,0.77686984,0,0.960480034,0.019790404,0.019729482,1
577,0.550671036,0.632120559,0,0.938998401,0.030558886,0.030442694,1
578,0,0,0,0.938605249,0.030750075,0.030644707,0
579,0.909282047,0.77686984,0,0.938277125,0.030925961,0.030796895,0
580,0.909282047,0.864664717,0.99,0.938673019,0.030717231,0.030609693,1
581,0.864664717,0.77686984,0,0.964535892,0.017761126,0.017702987,1
582,0.864664717,0.632120559,0,0.938990235,0.030570982,0.030438773,1
583,0,0.39346934,0,0.925391436,0.037386928,0.037221704,1
584,0.698805788,0,0,0.93277061,0.03367091,0.033558466,1
585,0.798103482,0.39346934,0,0.952016592,0.024032071,0.023951335,1
586,0.981684361,0.39346934,0,0.932401776,0.033849649,0.033748619,1
587,0,0,0,0.952016652,0.024032054,0.023951333,1
588,0.864664717,0.864664717,0,0.938358426,0.030874982,0.030766556,1
589,0,0.77686984,0,0.955178797,0.022451721,0.022369508,1
590,0.909282047,0.39346934,0,0.943663538,0.028209701,0.028126733,1
591,0.909282047,0.632120559,0,0.947962105,0.026055664,0.025982196,1
592,0,0.632120559,0,0.943947196,0.028068781,0.027983958,1
593,0.550671036,0.39346934,0,0.939040065,0.03054261,0.030417383,1
594,0.550671036,0,0,0.904058516,0.048065737,0.047875769,0
595,0.864664717,0.632120559,0.99,0.902263105,0.048973914,0.048763014,1
596,0.798103482,0.77686984,0,0.932863653,0.033634778,0.033501577,1
597,0.550671036,0.632120559,0,0.948374867,0.025857266,0.02576784,0
598,0.98772266,0.864664717,0,0.938872695,0.030608997,0.03051837,1
599,0.550671036,0.39346934,0,0.925383925,0.037384395,0.037231684,1
600,0,0,0,0.925133765,0.03749726,0.037368964,1
601,0,0,0,0.925438523,0.037353139,0.037208345,0
602,0.550671036,0,0,0.954874337,0.022596089,0.022529557,0
603,0,0.39346934,0,0.93281728,0.033649772,0.033532966,1
604,0,0.39346934,0,0.955158949,0.022456883,0.02238417,1
605,0,0,0,0.914509892,0.042811226,0.04267884,0
606,0.864664717,0.77686984,0,0.932802558,0.033663496,0.033533998,1
607,0.98772266,0.969802617,0.57,0.904060602,0.048063666,0.047875699,1
608,0.998338443,0.77686984,0.63,0.932669818,0.033720728,0.033609491,1
609,0.864664717,0.39346934,0,0.925382495,0.037385833,0.03723171,1
610,0.98772266,0.917915001,0,0.932292879,0.033895649,0.033811517,1
611,0.798103482,0.632120559,0,0.932954073,0.033589415,0.033456471,1
612,0.864664717,0.632120559,0,0.939039111,0.030543504,0.030417435,1
613,0.798103482,0,0,0.915771186,0.042176507,0.042052332,1
614,0.550671036,0,0,0.967971325,0.016038453,0.015990239,0
615,0.98772266,0,0,0.93290776,0.03361265,0.033479646,1
616,0.996302136,0.77686984,0,0.925489128,0.037325341,0.037185468,1
617,0.998338443,0.632120559,0.63,0.952016652,0.024032064,0.023951333,1
618,0.550671036,0.39346934,0,0.943869412,0.028112762,0.028017772,1
619,0.550671036,0.864664717,0,0.938930869,0.030592887,0.030476226,1
620,0.550671036,0,0,0.943938851,0.028075356,0.027985811,0
621,0.550671036,0,0,0.964583695,0.017737076,0.017679242,0
622,0.959237796,0.77686984,0,0.932689726,0.033709377,0.033600863,1
623,0.550671036,0.77686984,0,0.938603222,0.030753156,0.030643644,0
624,0.972676278,0.77686984,0,0.93877387,0.030668441,0.030557679,1
625,0.550671036,0,0,0.954875171,0.022594726,0.022530099,0
626,0,0,0,0.943956077,0.028058106,0.027985761,0
627,0.972676278,0.632120559,0,0.915770948,0.04217672,0.042052343,1
628,0.864664717,0.39346934,0,0.948232949,0.025917502,0.025849506,1
629,0.698805788,0.39346934,0,0.932846725,0.03364056,0.033512652,0
630,0.550671036,0,0,0.932846069,0.033641387,0.033512492,1
631,0.864664717,0.39346934,0,0.948419988,0.025838049,0.025741914,1
632,0.864664717,0.77686984,0.05,0.925343692,0.037389278,0.037267059,1
633,0.550671036,0,0,0.932939768,0.033596918,0.033463322,0
634,0,0.632120559,0,0.932629824,0.03374115,0.033629045,0
635,0.550671036,0,0,0.94401592,0.028027985,0.02795608,0
636,0.550671036,0.864664717,0,0.932890415,0.033616524,0.033493027,1
637,0.972676278,0.39346934,0,0.932798803,0.033666596,0.033534538,1
638,0.864664717,0.77686984,0,0.932908118,0.033610664,0.033481173,1
639,0.798103482,0.77686984,0,0.925527513,0.037306555,0.037165917,1
640,0.550671036,0.77686984,0,0.938672483,0.030717835,0.030609693,1
641,0.939189937,0.39346934,0,0.925455213,0.03734621,0.037198529,1
642,0,0.77686984,0,0.925527573,0.03730654,0.037165917,1
643,0.550671036,0.632120559,0,0.915166378,0.042487461,0.042346165,1
644,0,0.632120559,0,0.948162854,0.025952704,0.025884438,1
645,0,0,0,0.938568234,0.03076862,0.030663086,1
646,0.550671036,0.632120559,0,0.915911973,0.042114139,0.041973878,1
647,0.864664717,0.77686984,0.99,0.951894045,0.02409295,0.024012981,1
648,0.550671036,0.632120559,0,0.925382853,0.037385285,0.037231859,0
649,0.550671036,0.39346934,0,0.938999772,0.030557664,0.030442577,0
650,0.864664717,0.77686984,0.05,0.93252641,0.033788722,0.033684868,1
651,0.864664717,0.632120559,0,0.916166008,0.042002477,0.041831508,1
652,0.550671036,0.77686984,0,0.904056907,0.048067134,0.047875922,1
653,0,0.950212932,0.39,0.95514673,0.022463953,0.02238933,0
654,0.550671036,0.77686984,0,0.932713985,0.033691563,0.033594526,0
655,0,0.632120559,0,0.925527275,0.037306841,0.037165917,1
656,0.864664717,0.39346934,0,0.932846069,0.033641286,0.033512656,1
657,0.972676278,0.39346934,0,0.955226481,0.022425449,0.022348039,1
658,0,0,0,0.960179806,0.019938642,0.019881528,1
659,0.939189937,0.632120559,0,0.943968117,0.028058793,0.027973095,1
660,0.864664717,0.632120559,0,0.94826293,0.025910329,0.025826735,1
661,0.939189937,0.632120559,0,0.932875931,0.033624087,0.033499964,1
662,0,0.969802617,0.39,0.925373495,0.037387148,0.037239369,0
663,0.550671036,0.39346934,0,0.946595311,0.026730249,0.026674407,1
664,0.550671036,0.77686984,0.06,0.94393903,0.028075242,0.027985781,0
665,0,0.632120559,0,0.925437272,0.037354205,0.037208501,0
666,0,0.77686984,0,0.95205313,0.024018997,0.023927895,1
667,0.909282047,0.864664717,0,0.925527811,0.037306361,0.037165888,1
668,0,0.77686984,0,0.943941414,0.028064143,0.027994487,1
669,0.864664717,0.39346934,0,0.94817543,0.025943646,0.025880966,1
670,0.98772266,0.77686984,0,0.955165446,0.022450361,0.022384189,1
671,0.550671036,0.39346934,0,0.932888448,0.033618454,0.033493064,0
672,0,0.77686984,0.17,0.864954054,0.067638777,0.067407198,0
673,0,0,0,0.76977402,0.11518947,0.115036525,0
674,0,0.39346934,0,0.859713733,0.070179477,0.070106819,0
675,0,0,0,0.828818619,0.085684627,0.085496768,0
676,0,0.632120559,0,0.885973155,0.057099093,0.056927774,0
677,0,0.632120559,0,0.830937564,0.08464238,0.084420048,0
678,0,0,0,0.828974009,0.085644394,0.08538159,0
679,0,0,0,0.775297463,0.112507232,0.112195328,0
680,0,0.632120559,0,0.857877195,0.071079545,0.071043268,0
681,0,0,0,0.827666819,0.086232744,0.086100467,0
682,0,0.632120559,0,0.922969997,0.038543392,0.038486581,0
683,0,0.632120559,0,0.829382479,0.085412927,0.085204624,0
684,0,0.632120559,0,0.860845506,0.06963294,0.069521569,0
685,0.909282047,0.39346934,0,0.82484436,0.087656431,0.087499201,0
686,0,0.39346934,0,0.769721746,0.11521706,0.115061164,0
687,0,0.632120559,0,0.903021872,0.04855562,0.048422519,0
688,0,0.77686984,0,0.942681789,0.028683275,0.028634913,0
689,0,0.864664717,0,0.886859179,0.056667838,0.056472942,0
690,0,0.39346934,0,0.831651747,0.084325507,0.084022768,0
691,0,0.864664717,0.17,0.902278483,0.048919093,0.048802398,0
692,0,0.632120559,0,0.959677994,0.020184649,0.020137392,0
693,0.550671036,0.632120559,0,0.861494184,0.069299541,0.069206282,0
694,0.550671036,0.864664717,0.17,0.923835754,0.038125068,0.038039207,0
695,0,0,0,0.90230608,0.048895594,0.048798297,0
696,0.550671036,0.39346934,0,0.942892551,0.028588047,0.028519435,0
697,0,0.39346934,0,0.861654043,0.069246501,0.069099404,0
698,0,0.632120559,0,0.901174545,0.049471088,0.049354348,0
699,0,0.39346934,0,0.830914736,0.084722839,0.084362365,0
700,0,0.864664717,0.17,0.91443646,0.042813696,0.042749852,0
701,0.329679954,0.39346934,0,0.950458765,0.024786638,0.024754614,0
702,0,0.632120559,0,0.930468082,0.034794178,0.034737755,0
703,0.550671036,0.917915001,0,0.903113008,0.048527151,0.048359834,0
704,0,0.632120559,0,0.936994672,0.031534873,0.031470452,0
705,0,0.632120559,0,0.863006055,0.068556018,0.068437904,0
706,0.698805788,0.39346934,0,0.914137542,0.042975754,0.042886656,0
707,0,0.39346934,0,0.762395442,0.11880856,0.118795954,0
708,0,0.864664717,0.17,0.9148435,0.042652573,0.042503908,0
709,0,0.77686984,0,0.936557055,0.031744454,0.031698495,0
710,0.698805788,0,0,0.923974574,0.038051892,0.037973542,0
711,0.550671036,0.632120559,0,0.931034923,0.034515817,0.034449305,0
712,0.550671036,0,0,0.865077257,0.067562118,0.067360587,0
713,0.798103482,0.632120559,0,0.92318821,0.038440265,0.0383715,0
714,0,0,0,0.886155188,0.056971598,0.056873217,0
715,0,0.39346934,0,0.825983644,0.087093137,0.086923219,0
716,0.550671036,0,0,0.865087867,0.067553662,0.067358524,0
717,0,0.39346934,0,0.857811689,0.071111724,0.071076594,0
718,0,0.77686984,0,0.913734078,0.043176971,0.043088969,0
719,0,0.632120559,0.17,0.863740385,0.068215795,0.068043843,0
720,0.698805788,0.917915001,0.17,0.956653595,0.021688223,0.021658167,0
721,0,0.864664717,0,0.942210674,0.028917933,0.028871434,0
722,0.550671036,0.39346934,0,0.924928188,0.037602354,0.037469435,0
723,0,0.950212932,0,0.943163335,0.028457204,0.028379448,0
724,0.798103482,0.864664717,0.17,0.947101533,0.026474068,0.026424393,0
725,0,0.632120559,0,0.885985613,0.057063583,0.056950774,0
726,0,0.917915001,0.17,0.902115822,0.049023822,0.048860341,0
727,0.329679954,0.39346934,0,0.902345359,0.048894987,0.048759617,0
728,0,0.39346934,0,0.886820734,0.056686006,0.056493241,0
729,0,0.632120559,0.17,0.913789093,0.043168355,0.043042548,0
730,0.329679954,0.77686984,0,0.932160795,0.033975568,0.033863671,0
731,0,0.77686984,0.17,0.642099619,0.178796947,0.179103434,0
732,0,0.77686984,0,0.924033821,0.038034502,0.037931636,0
733,0,0,0,0.946507037,0.026772216,0.02672076,0
734,0,0.39346934,0,0.914530993,0.042788643,0.042680338,0
735,0.798103482,0.77686984,0,0.942289352,0.028877243,0.0288334,0
736,0,0.632120559,0,0.915058315,0.042521559,0.042420141,0
737,0.798103482,0.632120559,0,0.938543618,0.030780794,0.030675571,0
738,0.550671036,0,0,0.942931831,0.028567232,0.028500963,0
739,0,0.632120559,0,0.924392045,0.03785909,0.037748899,0
740,0,0.39346934,0,0.775874317,0.112292506,0.111833215,0
741,0,0,0,0.641357481,0.179425448,0.179217011,0
742,0.698805788,0.77686984,0,0.775655985,0.112339534,0.112004504,0
743,0,0.39346934,0,0.937093437,0.031480711,0.031425908,0
744,0.550671036,0.632120559,0,0.924798071,0.037663754,0.037538227,0
745,0,0.917915001,0.17,0.913491607,0.043290209,0.043218151,0
746,0.550671036,0.632120559,0,0.924844086,0.037638303,0.037517633,0
747,0,0.632120559,0,0.913824856,0.043135196,0.043039981,0
748,0.550671036,0.39346934,0,0.93133992,0.03436093,0.034299154,0
749,0.864664717,0.39346934,0,0.864923239,0.067628771,0.067448035,0
750,0.550671036,0.632120559,0.17,0.92415899,0.037969794,0.037871148,0
751,0.550671036,0.39346934,0,0.914732814,0.04268733,0.042579856,0
752,0.550671036,0.632120559,0.17,0.930925608,0.034583978,0.034490414,0
753,0,0.39346934,0,0.92960763,0.03521644,0.035175953,0
754,0.864664717,0.864664717,0,0.924093843,0.038001422,0.037904769,0
755,0.550671036,0.77686984,0.17,0.915604949,0.042255852,0.042139228,0
756,0,0,0,0.900403917,0.049816824,0.049779251,0
757,0,0.77686984,0.17,0.930971801,0.034547124,0.03448109,0
758,0,0.39346934,0,0.863490105,0.068342514,0.068167336,0
759,0,0.39346934,0,0.914639235,0.042722605,0.04263816,0
760,0,0,0,0.924117029,0.03797989,0.037903078,0
761,0.698805788,0.632120559,0,0.965496659,0.017266139,0.017237172,0
762,0,0.632120559,0,0.961641729,0.019199125,0.019159177,0
763,0.698805788,0.864664717,0,0.946873307,0.026598632,0.026528077,0
764,0,0.39346934,0,0.922656059,0.038699232,0.038644686,0
765,0.909282047,0.77686984,0.17,0.915774167,0.042181276,0.04204452,0
766,0,0.632120559,0,0.92206794,0.038984608,0.038947444,0
767,0.550671036,0.77686984,0.17,0.900661588,0.049690884,0.049647536,0
768,0.550671036,0.77686984,0,0.660115063,0.170216992,0.1696679,0
769,0,0,0,0.922697425,0.038680561,0.038622048,0
770,0,0,0,0.900484443,0.04979163,0.049723905,0
771,0,0.632120559,0.17,0.899360061,0.050341655,0.050298311,0
772,0.550671036,0.77686984,0,0.943684578,0.028207878,0.028107565,0
773,0.550671036,0.632120559,0,0.946675122,0.026687315,0.026637582,0
774,0.798103482,0.632120559,0,0.947921813,0.026071094,0.026007148,0
775,0,0.632120559,0,0.942657351,0.028695349,0.028647261,0
776,0,0.632120559,0,0.932561457,0.033764124,0.03367446,0
777,0.909282047,0.39346934,0,0.937833965,0.031111747,0.031054305,0
778,0,0.632120559,0,0.932024419,0.034040947,0.033934645,0
779,0.798103482,0.632120559,0.17,0.930560291,0.034742408,0.034697268,0
780,0,0.77686984,0,0.9243173,0.037887938,0.037794806,0
781,0,0.39346934,0,0.901732266,0.049174115,0.049093638,0
782,0,0.77686984,0,0.862761497,0.06868393,0.068554536,0
783,0,0.39346934,0,0.831985295,0.084168673,0.083846077,0
784,0.550671036,0.632120559,0,0.938190639,0.030951301,0.030858109,0
785,0,0.77686984,0,0.95055908,0.024739418,0.024701528,0
786,0,0.632120559,0,0.937405169,0.031326883,0.031267975,0
787,0.698805788,0.632120559,0,0.925166428,0.037480339,0.037353229,0
788,0,0,0,0.947036326,0.026513875,0.026449848,0
789,0,0.632120559,0,0.859132826,0.070461169,0.070406042,0
790,0,0.632120559,0,0.913212836,0.043424919,0.0433622,0
791,0,0.39346934,0,0.936982393,0.031536255,0.031481374,0
792,0,0.39346934,0,0.774482489,0.112849355,0.112668194,0
793,0,0.39346934,0,0.88656342,0.056784287,0.05665233,0
794,0,0,0,0.661946595,0.169162884,0.168890476,0
795,0,0.39346934,0,0.914625943,0.042736325,0.042637754,0
796,0,0.632120559,0,0.333333343,0.333333343,0.333333343,0
797,0,0,0,0.924725592,0.03767756,0.037596896,0
798,0,0,0,0.661942363,0.169167235,0.168890372,0
799,0,0.632120559,0,0.913893461,0.043097429,0.043009147,0
800,0,0,0,0.766887963,0.116641104,0.116470955,0
801,0,0.39346934,0,0.914626718,0.042718627,0.042654693,0
802,0,0.39346934,0,0.774445117,0.112900503,0.112654358,0
803,0,0.632120559,0,0.914743364,0.042697519,0.042559166,0
804,0,0.39346934,0,0.64169836,0.179319009,0.178982615,0
805,0,0.632120559,0,0.903026164,0.048537437,0.048436403,0
806,0,0.77686984,0,0.914115846,0.042980962,0.042903189,0
807,0,0.39346934,0,0.930963159,0.034542389,0.034494393,0
808,0,0,0,0.865343928,0.067401148,0.067254879,0
809,0,0.864664717,0,0.942825854,0.028613511,0.028560646,0
810,0,0,0,0.655263245,0.172652051,0.172084689,0
811,0,0.632120559,0,0.642183185,0.178773895,0.179042906,0
812,0,0,0,0.885342479,0.057372253,0.057285335,0
813,0.550671036,0.632120559,0,0.901034594,0.049517386,0.04944801,0
814,0,0,0,0.947408795,0.026317334,0.026273906,0
815,0.698805788,0.39346934,0,0.885865986,0.057184365,0.056949649,0
